x_axis,z_axis,time,task_name
0.0,0.0,0.0,hover
0.0,0.08333333333333333,1.0,ascent
0.0,0.16666666666666666,2.0,ascent
0.0,0.25,3.0,ascent
0.0,0.3333333333333333,4.0,ascent
0.0,0.41666666666666663,5.0,ascent
0.0,0.31666666666666665,6.0,descent
0.0,0.21666666666666665,7.0,descent
0.0,0.21666666666666665,8.0,turn
0.0,0.21666666666666665,9.0,turn
0.125,0.21666666666666665,10.0,towards
0.125,0.11666666666666664,11.0,descent
0.25,0.11666666666666664,12.0,towards
0.25,0.016666666666666635,13.0,descent
0.25,0.016666666666666635,14.0,hover
0.25,0.016666666666666635,15.0,hover
0.25,0.016666666666666635,16.0,hover
0.25,0.016666666666666635,17.0,hover
0.25,0.016666666666666635,18.0,hover
0.25,0.016666666666666635,19.0,hover
0.25,0.016666666666666635,20.0,hover
0.25,0.016666666666666635,21.0,hover
0.375,0.016666666666666635,22.0,towards
0.5,0.016666666666666635,23.0,towards
0.5,0.09999999999999996,24.0,ascent
0.5,0.1833333333333333,25.0,ascent
0.5,0.2666666666666666,26.0,ascent
0.5,0.3499999999999999,27.0,ascent
0.5,0.43333333333333324,28.0,ascent
0.5,0.43333333333333324,29.0,hover
0.5,0.5166666666666666,30.0,ascent
0.5,0.5166666666666666,31.0,hover
0.5,0.5166666666666666,32.0,hover
0.5,0.6,33.0,ascent
0.5,0.6,34.0,hover
0.5,0.6,35.0,hover
0.5,0.6833333333333333,36.0,ascent
0.5,0.6833333333333333,37.0,hover
0.5,0.5833333333333334,38.0,descent
0.5,0.6666666666666667,39.0,ascent
0.5,0.7500000000000001,40.0,ascent
0.5,0.6500000000000001,41.0,descent
