x_axis,z_axis,time,task_name
0.0127213597297668,0.0,0.0,ascent
0.0127213597297668,0.0013005772362584,0.01,ascent
0.0127213597297668,0.0026011544725169,0.02,ascent
0.0127213597297668,0.0039017317087753,0.03,ascent
0.0127213597297668,0.0052023089450338,0.04,ascent
0.0127213597297668,0.0065028861812923,0.05,ascent
0.0127213597297668,0.0078034634175507,0.06,ascent
0.0127213597297668,0.0091040406538092,0.07,ascent
0.0127213597297668,0.0104046178900677,0.08,ascent
0.0127213597297668,0.0117051951263261,0.09,ascent
0.0127213597297668,0.0130057723625846,0.1,ascent
0.0127213597297668,0.0143063495988431,0.11,ascent
0.0127213597297668,0.0156069268351015,0.12,ascent
0.0127213597297668,0.01690750407136,0.13,ascent
0.0127213597297668,0.0182080813076185,0.14,ascent
0.0127213597297668,0.0195086585438769,0.15,ascent
0.0127213597297668,0.0208092357801354,0.16,ascent
0.0127213597297668,0.0221098130163939,0.17,ascent
0.0127213597297668,0.0234103902526523,0.18,ascent
0.0127213597297668,0.0247109674889108,0.19,ascent
0.0127213597297668,0.0260115447251693,0.2,ascent
0.0127213597297668,0.0273121219614277,0.21,ascent
0.0127213597297668,0.0286126991976862,0.22,ascent
0.0127213597297668,0.0299132764339446,0.23,ascent
0.0127213597297668,0.0312138536702031,0.24,ascent
0.0127213597297668,0.0325144309064616,0.25,ascent
0.0127213597297668,0.03381500814272,0.26,ascent
0.0127213597297668,0.0351155853789785,0.27,ascent
0.0127213597297668,0.036416162615237,0.28,ascent
0.0127213597297668,0.0377167398514954,0.29,ascent
0.0127213597297668,0.0390173170877539,0.3,ascent
0.0127213597297668,0.0403178943240124,0.31,ascent
0.0127213597297668,0.0416184715602708,0.32,ascent
0.0127213597297668,0.0429190487965293,0.33,ascent
0.0127213597297668,0.0442196260327878,0.34,ascent
0.0127213597297668,0.0455202032690462,0.35,ascent
0.0127213597297668,0.0468207805053047,0.36,ascent
0.0127213597297668,0.0481213577415632,0.37,ascent
0.0127213597297668,0.0494219349778216,0.38,ascent
0.0127213597297668,0.0507225122140801,0.39,ascent
0.0127213597297668,0.0520230894503386,0.4,ascent
0.0127213597297668,0.053323666686597,0.41,ascent
0.0127213597297668,0.0546242439228555,0.42,ascent
0.0127213597297668,0.055924821159114,0.43,ascent
0.0127213597297668,0.0572253983953724,0.44,ascent
0.0127213597297668,0.0585259756316309,0.45,ascent
0.0127213597297668,0.0598265528678893,0.46,ascent
0.0127213597297668,0.0611271301041478,0.47,ascent
0.0127213597297668,0.0624277073404063,0.48,ascent
0.0127213597297668,0.0637282845766648,0.49,ascent
0.0127213597297668,0.0650288618129232,0.5,ascent
0.0127213597297668,0.0663294390491817,0.51,ascent
0.0127213597297668,0.0676300162854401,0.52,ascent
0.0127213597297668,0.0689305935216986,0.53,ascent
0.0127213597297668,0.0702311707579571,0.54,ascent
0.0127213597297668,0.0715317479942155,0.55,ascent
0.0127213597297668,0.072832325230474,0.56,ascent
0.0127213597297668,0.0741329024667325,0.5700000000000001,ascent
0.0127213597297668,0.0754334797029909,0.58,ascent
0.0127213597297668,0.0767340569392494,0.59,ascent
0.0127213597297668,0.0780346341755079,0.6,ascent
0.0127213597297668,0.0793352114117663,0.61,ascent
0.0127213597297668,0.0806357886480248,0.62,ascent
0.0127213597297668,0.0819363658842833,0.63,ascent
0.0127213597297668,0.0832369431205417,0.64,ascent
0.0127213597297668,0.0845375203568002,0.65,ascent
0.0127213597297668,0.0858380975930587,0.66,ascent
0.0127213597297668,0.0871386748293171,0.67,ascent
0.0127213597297668,0.0884392520655756,0.68,ascent
0.0127213597297668,0.089739829301834,0.6900000000000001,ascent
0.0127213597297668,0.0910404065380925,0.7000000000000001,ascent
0.0127213597297668,0.092340983774351,0.71,ascent
0.0127213597297668,0.0936415610106094,0.72,ascent
0.0127213597297668,0.0949421382468679,0.73,ascent
0.0127213597297668,0.0962427154831264,0.74,ascent
0.0127213597297668,0.0975432927193848,0.75,ascent
0.0127213597297668,0.0988438699556433,0.76,ascent
0.0127213597297668,0.1001444471919018,0.77,ascent
0.0127213597297668,0.1014450244281602,0.78,ascent
0.0127213597297668,0.1027456016644187,0.79,ascent
0.0127213597297668,0.1040461789006772,0.8,ascent
0.0127213597297668,0.1053467561369356,0.81,ascent
0.0127213597297668,0.1066473333731941,0.8200000000000001,ascent
0.0127213597297668,0.1079479106094526,0.8300000000000001,ascent
0.0127213597297668,0.109248487845711,0.84,ascent
0.0127213597297668,0.1105490650819695,0.85,ascent
0.0127213597297668,0.111849642318228,0.86,ascent
0.0127213597297668,0.1131502195544864,0.87,ascent
0.0127213597297668,0.1144507967907449,0.88,ascent
0.0127213597297668,0.1157513740270033,0.89,ascent
0.0127213597297668,0.1170519512632618,0.9,ascent
0.0127213597297668,0.1183525284995203,0.91,ascent
0.0127213597297668,0.1196531057357787,0.92,ascent
0.0127213597297668,0.1209536829720372,0.93,ascent
0.0127213597297668,0.1222542602082957,0.94,ascent
0.0127213597297668,0.1235548374445541,0.95,ascent
0.0127213597297668,0.1248554146808126,0.96,ascent
0.0127213597297668,0.1261559919170711,0.97,ascent
0.0127213597297668,0.1274565691533296,0.98,ascent
0.0127213597297668,0.128757146389588,0.99,ascent
0.0127213597297668,0.1300577236258465,1.0,ascent
0.0127213597297668,0.1313583008621049,1.01,ascent
0.0127213597297668,0.1326588780983634,1.02,ascent
0.0127213597297668,0.1339594553346219,1.03,ascent
0.0127213597297668,0.1352600325708803,1.04,ascent
0.0127213597297668,0.1365606098071388,1.05,ascent
0.0127213597297668,0.1378611870433973,1.06,ascent
0.0127213597297668,0.1391617642796557,1.07,ascent
0.0127213597297668,0.1404623415159142,1.08,ascent
0.0127213597297668,0.1417629187521727,1.09,ascent
0.0127213597297668,0.1430634959884311,1.1,ascent
0.0127213597297668,0.1443640732246896,1.11,ascent
0.0127213597297668,0.1456646504609481,1.12,ascent
0.0127213597297668,0.1469652276972065,1.13,ascent
0.0127213597297668,0.148265804933465,1.14,ascent
