x_axis,z_axis,time,task_name
-0.030511425808072,0.0,0.0,ascent
-0.030511425808072,0.0013301516057655,0.01,ascent
-0.030511425808072,0.0026603032115311,0.02,ascent
-0.030511425808072,0.0039904548172966,0.03,ascent
-0.030511425808072,0.0053206064230622,0.04,ascent
-0.030511425808072,0.0066507580288277,0.05,ascent
-0.030511425808072,0.0079809096345933,0.06,ascent
-0.030511425808072,0.0093110612403588,0.07,ascent
-0.030511425808072,0.0106412128461244,0.08,ascent
-0.030511425808072,0.01197136445189,0.09,ascent
-0.030511425808072,0.0133015160576555,0.1,ascent
-0.030511425808072,0.0146316676634211,0.11,ascent
-0.030511425808072,0.0159618192691866,0.12,ascent
-0.030511425808072,0.0172919708749522,0.13,ascent
-0.030511425808072,0.0186221224807177,0.14,ascent
-0.030511425808072,0.0199522740864833,0.15,ascent
-0.030511425808072,0.0212824256922489,0.16,ascent
-0.030511425808072,0.0226125772980144,0.17,ascent
-0.030511425808072,0.02394272890378,0.18,ascent
-0.030511425808072,0.0252728805095455,0.19,ascent
-0.030511425808072,0.0266030321153111,0.2,ascent
-0.030511425808072,0.0279331837210766,0.21,ascent
-0.030511425808072,0.0292633353268422,0.22,ascent
-0.030511425808072,0.0305934869326077,0.23,ascent
-0.030511425808072,0.0319236385383733,0.24,ascent
-0.030511425808072,0.0332537901441389,0.25,ascent
-0.030511425808072,0.0345839417499044,0.26,ascent
-0.030511425808072,0.03591409335567,0.27,ascent
-0.030511425808072,0.0372442449614355,0.28,ascent
-0.030511425808072,0.0385743965672011,0.29,ascent
-0.030511425808072,0.0399045481729666,0.3,ascent
-0.030511425808072,0.0412346997787322,0.31,ascent
-0.030511425808072,0.0425648513844978,0.32,ascent
-0.030511425808072,0.0438950029902633,0.33,ascent
-0.030511425808072,0.0452251545960289,0.34,ascent
-0.030511425808072,0.0465553062017944,0.35,ascent
-0.030511425808072,0.04788545780756,0.36,ascent
-0.030511425808072,0.0492156094133255,0.37,ascent
-0.030511425808072,0.0505457610190911,0.38,ascent
-0.030511425808072,0.0518759126248567,0.39,ascent
-0.030511425808072,0.0532060642306222,0.4,ascent
-0.030511425808072,0.0545362158363878,0.41,ascent
-0.030511425808072,0.0558663674421533,0.42,ascent
-0.030511425808072,0.0571965190479189,0.43,ascent
-0.030511425808072,0.0585266706536844,0.44,ascent
-0.030511425808072,0.05985682225945,0.45,ascent
-0.030511425808072,0.0611869738652155,0.46,ascent
-0.030511425808072,0.0625171254709811,0.47,ascent
-0.030511425808072,0.0638472770767467,0.48,ascent
-0.030511425808072,0.0651774286825122,0.49,ascent
-0.030511425808072,0.0665075802882778,0.5,ascent
-0.030511425808072,0.0678377318940433,0.51,ascent
-0.030511425808072,0.0691678834998089,0.52,ascent
-0.030511425808072,0.0704980351055744,0.53,ascent
-0.030511425808072,0.07182818671134,0.54,ascent
-0.030511425808072,0.0731583383171056,0.55,ascent
-0.030511425808072,0.0744884899228711,0.56,ascent
-0.030511425808072,0.0758186415286367,0.5700000000000001,ascent
-0.030511425808072,0.0771487931344022,0.58,ascent
-0.030511425808072,0.0784789447401678,0.59,ascent
-0.030511425808072,0.0798090963459333,0.6,ascent
-0.030511425808072,0.0811392479516989,0.61,ascent
-0.030511425808072,0.0824693995574644,0.62,ascent
-0.030511425808072,0.08379955116323,0.63,ascent
-0.030511425808072,0.0851297027689956,0.64,ascent
-0.030511425808072,0.0864598543747611,0.65,ascent
-0.030511425808072,0.0877900059805267,0.66,ascent
-0.030511425808072,0.0891201575862922,0.67,ascent
-0.030511425808072,0.0904503091920578,0.68,ascent
-0.030511425808072,0.0917804607978233,0.6900000000000001,ascent
-0.030511425808072,0.0931106124035889,0.7000000000000001,ascent
-0.030511425808072,0.0944407640093545,0.71,ascent
-0.030511425808072,0.09577091561512,0.72,ascent
-0.030511425808072,0.0971010672208856,0.73,ascent
-0.030511425808072,0.0984312188266511,0.74,ascent
-0.030511425808072,0.0997613704324167,0.75,ascent
-0.030511425808072,0.1010915220381822,0.76,ascent
-0.030511425808072,0.1024216736439478,0.77,ascent
-0.030511425808072,0.1037518252497134,0.78,ascent
-0.030511425808072,0.1050819768554789,0.79,ascent
-0.030511425808072,0.1064121284612445,0.8,ascent
-0.030511425808072,0.10774228006701,0.81,ascent
-0.030511425808072,0.1090724316727756,0.8200000000000001,ascent
-0.030511425808072,0.1104025832785411,0.8300000000000001,ascent
-0.030511425808072,0.1117327348843067,0.84,ascent
-0.030511425808072,0.1130628864900722,0.85,ascent
-0.030511425808072,0.1143930380958378,0.86,ascent
-0.030511425808072,0.1157231897016034,0.87,ascent
-0.030511425808072,0.1170533413073689,0.88,ascent
-0.030511425808072,0.1183834929131345,0.89,ascent
-0.030511425808072,0.1197136445189,0.9,ascent
-0.030511425808072,0.1210437961246656,0.91,ascent
-0.030511425808072,0.1223739477304311,0.92,ascent
-0.030511425808072,0.1237040993361967,0.93,ascent
-0.030511425808072,0.1250342509419623,0.94,ascent
-0.030511425808072,0.1263644025477278,0.95,ascent
-0.030511425808072,0.1276945541534934,0.96,ascent
-0.030511425808072,0.1290247057592589,0.97,ascent
-0.030511425808072,0.1303548573650245,0.98,ascent
-0.030511425808072,0.13168500897079,0.99,ascent
-0.030511425808072,0.1330151605765556,1.0,ascent
-0.030511425808072,0.1343453121823211,1.01,ascent
-0.030511425808072,0.1356754637880867,1.02,ascent
-0.030511425808072,0.1370056153938523,1.03,ascent
-0.030511425808072,0.1383357669996178,1.04,ascent
-0.030511425808072,0.1396659186053834,1.05,ascent
-0.030511425808072,0.1409960702111489,1.06,ascent
-0.030511425808072,0.1423262218169145,1.07,ascent
-0.030511425808072,0.1436563734226801,1.08,ascent
-0.030511425808072,0.1449865250284456,1.09,ascent
-0.030511425808072,0.1463166766342112,1.1,ascent
-0.030511425808072,0.1476468282399767,1.11,ascent
-0.030511425808072,0.1489769798457423,1.12,ascent
-0.030511425808072,0.1503071314515078,1.13,ascent
-0.030511425808072,0.1516372830572734,1.14,ascent
-0.030511425808072,0.1529674346630389,1.15,ascent
-0.030511425808072,0.1542975862688045,1.16,ascent
-0.030511425808072,0.1556277378745701,1.17,ascent
