x_axis,z_axis,time,task_name
0.125,0.0,0.0,towards
0.125,0.08333333333333333,1.0,ascent
0.125,0.16666666666666666,2.0,ascent
0.125,0.25,3.0,ascent
0.125,0.3333333333333333,4.0,ascent
0.125,0.41666666666666663,5.0,ascent
0.125,0.41666666666666663,6.0,hover
0.125,0.31666666666666665,7.0,descent
0.125,0.31666666666666665,8.0,hover
0.125,0.31666666666666665,9.0,hover
0.125,0.31666666666666665,10.0,hover
0.125,0.31666666666666665,11.0,hover
0.125,0.31666666666666665,12.0,hover
0.125,0.31666666666666665,13.0,hover
0.125,0.31666666666666665,14.0,hover
0.125,0.31666666666666665,15.0,hover
0.125,0.31666666666666665,16.0,hover
0.125,0.31666666666666665,17.0,hover
0.125,0.31666666666666665,18.0,hover
0.125,0.31666666666666665,19.0,hover
0.125,0.31666666666666665,20.0,hover
0.125,0.31666666666666665,21.0,hover
0.125,0.31666666666666665,22.0,hover
0.125,0.31666666666666665,23.0,hover
0.125,0.31666666666666665,24.0,hover
0.125,0.31666666666666665,25.0,hover
0.125,0.31666666666666665,26.0,hover
0.125,0.31666666666666665,27.0,hover
0.125,0.31666666666666665,28.0,hover
0.125,0.31666666666666665,29.0,hover
0.125,0.31666666666666665,30.0,hover
0.125,0.31666666666666665,31.0,hover
0.125,0.31666666666666665,32.0,hover
0.125,0.31666666666666665,33.0,hover
0.125,0.31666666666666665,34.0,hover
0.125,0.31666666666666665,35.0,hover
0.125,0.31666666666666665,36.0,hover
0.125,0.39999999999999997,37.0,ascent
0.125,0.29999999999999993,38.0,descent
0.125,0.19999999999999993,39.0,descent
0.125,0.28333333333333327,40.0,ascent
0.125,0.3666666666666666,41.0,ascent
